lnwage,educ,exper,expsq,black,south,smsa,age,agesq,nearc4
6.541,8,17,2.89,0,1,1,31,961,0
6.2823,18,8,0.64,0,1,0,32,1024,1
6.142,7,13,1.69,0,0,1,26,676,1
5.9915,12,6,0.36,0,1,0,24,576,1
5.9081,18,3,0.09,0,1,0,27,729,1
6.5511,8,11,1.21,0,1,0,25,625,1
6.869,16,9,0.81,0,0,1,31,961,1
5.8999,6,12,1.44,0,1,0,24,576,1
6.1633,9,18,3.24,0,1,0,33,1089,1
5.2983,12,6,0.36,0,1,0,24,576,1
6.3969,9,9,0.81,1,0,1,24,576,1
6.2246,12,9,0.81,1,0,1,27,729,1
6.3578,16,9,0.81,1,1,1,31,961,1
6.1247,12,6,0.36,1,1,0,24,576,1
6.6201,12,16,2.56,0,1,1,34,1156,1
6.3578,11,15,2.25,0,1,0,32,1024,1
5.6664,15,3,0.09,0,1,1,24,576,1
5.4116,12,7,0.49,1,1,1,25,625,1
5.8944,10,8,0.64,1,1,1,24,576,1
5.4337,10,10,1.0,1,1,1,26,676,1
5.4553,9,11,1.21,1,1,1,26,676,1
6.142,14,4,0.16,1,1,1,24,576,1
7.6416,16,5,0.25,0,1,1,27,729,1
6.0568,15,10,1.0,1,1,1,31,961,1
6.5191,12,15,2.25,0,1,1,33,1089,1
5.7462,13,8,0.64,0,1,0,27,729,1
6.3986,18,4,0.16,0,1,1,28,784,1
6.2146,10,17,2.89,0,1,1,33,1089,1
5.9269,12,10,1.0,0,1,1,28,784,1
6.3099,12,16,2.56,1,1,1,34,1156,1
6.5539,17,5,0.25,1,0,1,28,784,1
6.4378,16,11,1.21,1,1,1,33,1089,1
6.0474,14,14,1.96,1,1,1,34,1156,1
5.8721,11,11,1.21,1,1,1,28,784,1
6.2519,12,8,0.64,0,1,1,26,676,1
5.8833,14,4,0.16,0,1,1,24,576,1
5.8551,11,10,1.0,1,1,1,27,729,1
5.6802,12,13,1.69,1,1,1,31,961,1
6.0936,18,4,0.16,1,1,1,28,784,1
5.5984,6,22,4.84,1,1,1,34,1156,1
5.9532,14,8,0.64,0,1,1,28,784,1
6.0822,12,9,0.81,0,1,1,27,729,1
6.0331,11,13,1.69,0,1,1,30,900,1
6.1759,11,14,1.96,0,1,1,31,961,1
6.3902,16,8,0.64,0,1,1,30,900,1
6.3969,12,10,1.0,1,1,1,28,784,1
5.5215,14,7,0.49,1,1,1,27,729,1
6.2748,12,13,1.69,1,1,1,31,961,1
6.3818,12,8,0.64,1,1,1,26,676,1
6.2206,12,15,2.25,1,0,1,33,1089,1
6.1633,11,8,0.64,1,0,1,25,625,1
7.2255,16,9,0.81,0,1,1,31,961,1
5.7838,17,1,0.01,0,0,1,24,576,1
6.3578,14,5,0.25,0,1,1,25,625,1
6.5539,12,7,0.49,0,0,1,25,625,1
6.0958,16,3,0.09,0,1,1,25,625,1
6.3279,13,8,0.64,1,1,1,27,729,1
6.869,13,13,1.69,0,1,1,32,1024,1
5.7366,12,8,0.64,0,1,1,26,676,1
7.146,17,10,1.0,0,1,1,33,1089,1
6.2146,16,6,0.36,0,0,1,28,784,1
6.3682,16,8,0.64,0,0,1,30,900,1
4.7185,17,2,0.04,0,0,1,25,625,1
6.5117,14,13,1.69,0,0,1,33,1089,1
7.5616,17,6,0.36,0,1,1,29,841,1
5.9915,14,4,0.16,1,1,1,24,576,1
6.1312,12,7,0.49,1,1,1,25,625,1
5.5013,12,12,1.44,1,1,1,30,900,1
5.7526,16,5,0.25,1,1,1,27,729,1
6.463,14,6,0.36,0,1,1,26,676,1
6.6201,12,7,0.49,0,1,1,25,625,1
5.7301,17,2,0.04,0,0,1,25,625,1
5.8579,17,6,0.36,0,0,1,29,841,1
6.1356,18,3,0.09,0,0,1,27,729,1
7.051,15,13,1.69,0,0,1,34,1156,1
7.4662,16,12,1.44,0,1,1,34,1156,1
6.6451,17,10,1.0,0,0,1,33,1089,1
6.593,15,8,0.64,0,0,1,29,841,1
6.6012,18,6,0.36,0,1,0,30,900,1
6.2146,16,3,0.09,0,1,0,25,625,1
5.8999,16,2,0.04,0,1,0,24,576,1
5.8081,13,5,0.25,0,1,1,24,576,1
6.5806,12,15,2.25,0,1,0,33,1089,1
5.9269,12,9,0.81,0,1,0,27,729,1
5.5215,12,8,0.64,0,1,0,26,676,1
5.8889,17,7,0.49,0,1,0,30,900,1
5.6454,7,19,3.61,0,1,0,32,1024,0
6.0283,12,16,2.56,0,1,0,34,1156,0
6.2577,16,5,0.25,0,1,0,27,729,0
6.5596,12,15,2.25,0,1,0,33,1089,0
6.0137,16,4,0.16,0,1,0,26,676,0
6.0307,12,6,0.36,0,1,0,24,576,0
6.667,12,12,1.44,0,0,1,30,900,0
6.3578,16,5,0.25,0,1,0,27,729,0
6.1696,16,2,0.04,0,1,0,24,576,0
6.4378,17,4,0.16,0,1,1,27,729,0
6.2246,17,1,0.01,0,1,0,24,576,0
5.6595,12,14,1.96,0,1,0,32,1024,0
6.2146,12,6,0.36,0,1,1,24,576,0
6.2146,8,13,1.69,0,1,1,27,729,0
5.8579,12,9,0.81,0,1,0,27,729,0
6.1356,13,5,0.25,0,1,0,24,576,0
6.3063,13,11,1.21,1,1,0,30,900,0
5.5413,12,10,1.0,1,1,0,28,784,0
6.2615,13,5,0.25,1,1,1,24,576,0
5.6768,12,15,2.25,1,1,0,33,1089,0
5.9269,14,8,0.64,0,1,1,28,784,0
6.271,18,8,0.64,0,1,1,32,1024,0
6.8123,16,3,0.09,0,1,0,25,625,0
5.8665,9,13,1.69,0,1,1,28,784,0
7.0519,14,8,0.64,0,1,1,28,784,0
5.5215,8,20,4.0,0,1,1,34,1156,0
6.6606,13,9,0.81,0,1,1,28,784,0
6.0307,13,12,1.44,0,1,1,31,961,0
5.8972,13,10,1.0,1,1,0,29,841,1
5.9269,13,8,0.64,1,1,1,27,729,1
5.9269,15,3,0.09,1,1,0,24,576,1
5.8805,16,6,0.36,1,1,0,28,784,1
5.7038,7,18,3.24,1,1,0,31,961,1
6.2691,14,5,0.25,0,1,0,25,625,1
5.7004,12,16,2.56,0,1,0,34,1156,1
6.1092,8,18,3.24,1,1,0,32,1024,1
6.2916,14,5,0.25,1,1,0,25,625,1
6.2691,8,15,2.25,0,1,0,29,841,1
6.6451,12,12,1.44,0,1,0,30,900,1
5.2883,12,8,0.64,1,0,1,26,676,1
5.9915,12,6,0.36,1,0,1,24,576,1
6.6241,12,10,1.0,1,0,1,28,784,1
6.0981,12,6,0.36,1,0,1,24,576,1
5.4806,9,15,2.25,1,1,0,30,900,1
5.118,3,16,2.56,1,1,0,25,625,1
6.0981,12,6,0.36,0,1,1,24,576,1
5.5215,10,10,1.0,1,1,0,26,676,1
6.1633,12,8,0.64,0,1,0,26,676,1
5.9915,16,6,0.36,0,1,0,28,784,1
5.9865,18,0,0.0,0,1,0,24,576,1
5.8579,12,7,0.49,1,0,1,25,625,1
6.2596,12,15,2.25,1,1,0,33,1089,1
5.5984,10,15,2.25,1,1,0,31,961,1
5.7366,9,15,2.25,1,1,0,30,900,1
5.7038,6,19,3.61,1,1,0,31,961,1
5.7838,12,10,1.0,1,1,0,28,784,1
6.8024,12,6,0.36,0,1,1,24,576,1
6.6201,13,7,0.49,0,1,1,26,676,0
5.6525,8,12,1.44,1,1,1,26,676,0
5.6276,12,6,0.36,0,1,1,24,576,0
6.2146,13,10,1.0,1,1,1,29,841,0
6.5511,8,16,2.56,0,1,1,30,900,0
5.7038,9,11,1.21,0,1,1,26,676,0
5.9713,8,20,4.0,0,1,1,34,1156,0
6.2364,12,16,2.56,0,1,1,34,1156,0
6.4362,16,9,0.81,0,1,1,31,961,0
5.4972,12,9,0.81,1,1,1,27,729,0
5.8944,12,9,0.81,0,1,1,27,729,0
6.4069,16,5,0.25,0,1,1,27,729,0
6.6333,12,7,0.49,0,1,1,25,625,0
5.9532,14,11,1.21,0,1,1,31,961,0
6.2046,12,14,1.96,1,1,1,32,1024,0
6.719,16,5,0.25,0,1,1,27,729,0
6.0014,12,7,0.49,0,1,1,25,625,0
5.5872,15,6,0.36,0,1,0,27,729,0
6.0868,12,16,2.56,0,1,0,34,1156,0
5.9269,14,8,0.64,0,1,0,28,784,0
5.7071,10,8,0.64,0,1,0,24,576,0
6.4892,12,16,2.56,0,1,0,34,1156,0
6.2422,15,3,0.09,1,0,1,24,576,0
5.7038,12,8,0.64,1,1,0,26,676,0
5.4381,12,8,0.64,1,1,0,26,676,0
5.5607,10,15,2.25,1,1,0,31,961,0
5.7203,12,6,0.36,1,1,0,24,576,0
6.0638,8,17,2.89,1,1,0,31,961,0
5.5607,8,10,1.0,1,1,0,24,576,0
6.3578,16,2,0.04,0,1,1,24,576,0
6.0521,11,12,1.44,1,1,0,29,841,0
5.7526,12,7,0.49,1,1,0,25,625,0
5.9269,13,10,1.0,0,1,0,29,841,0
6.2146,9,18,3.24,1,1,0,33,1089,0
6.2146,12,7,0.49,0,1,1,25,625,0
5.8579,12,14,1.96,1,1,1,32,1024,0
6.2634,10,13,1.69,1,1,1,29,841,0
6.2146,17,3,0.09,0,1,0,26,676,0
5.9532,16,3,0.09,0,1,1,25,625,0
4.6052,9,10,1.0,1,1,1,25,625,1
5.7038,15,5,0.25,1,1,1,26,676,1
5.2364,12,6,0.36,1,1,1,24,576,1
5.8721,8,19,3.61,1,1,1,33,1089,1
5.5872,12,7,0.49,1,1,1,25,625,1
5.5872,12,10,1.0,1,1,1,28,784,1
6.3733,12,16,2.56,0,1,1,34,1156,1
5.9269,12,6,0.36,1,1,0,24,576,1
5.8464,12,13,1.69,1,1,0,31,961,1
6.3008,16,6,0.36,0,1,1,28,784,1
6.3315,14,5,0.25,0,1,1,25,625,1
6.3578,12,8,0.64,0,0,1,26,676,1
6.7912,15,5,0.25,0,0,1,26,676,1
6.4378,13,7,0.49,0,1,0,26,676,1
6.0307,13,7,0.49,0,1,0,26,676,1
6.5265,6,19,3.61,0,1,0,31,961,1
6.4378,11,13,1.69,1,1,1,30,900,0
5.7366,9,12,1.44,1,1,1,27,729,0
6.4983,12,10,1.0,1,1,1,28,784,0
5.656,11,15,2.25,0,1,1,32,1024,0
6.3969,12,8,0.64,1,1,1,26,676,0
6.6093,16,7,0.49,1,0,1,29,841,0
5.4161,11,10,1.0,1,1,1,27,729,0
6.4345,12,16,2.56,0,1,1,34,1156,0
6.4019,12,6,0.36,0,1,1,24,576,0
6.3099,12,11,1.21,0,1,1,29,841,0
6.6859,16,5,0.25,0,1,0,27,729,0
5.7991,14,10,1.0,0,1,1,30,900,1
6.528,16,12,1.44,0,1,1,34,1156,1
6.9078,15,8,0.64,0,0,1,29,841,1
6.9948,16,8,0.64,0,1,1,30,900,1
6.1654,13,5,0.25,1,1,1,24,576,1
6.2146,12,6,0.36,1,1,1,24,576,1
6.8565,14,5,0.25,1,1,1,25,625,1
7.0405,18,6,0.36,1,1,1,30,900,1
6.1092,12,14,1.96,1,1,1,32,1024,1
6.1048,12,7,0.49,0,1,1,25,625,1
5.8889,16,5,0.25,0,1,1,27,729,1
6.2823,13,5,0.25,0,1,1,24,576,1
6.4232,17,2,0.04,0,1,1,25,625,1
6.1944,14,4,0.16,0,1,1,24,576,1
6.0283,12,8,0.64,0,1,1,26,676,1
5.5215,13,5,0.25,1,1,1,24,576,0
6.2146,13,9,0.81,0,1,0,28,784,0
7.0519,18,4,0.16,0,1,1,28,784,0
6.2634,12,14,1.96,0,1,0,32,1024,0
5.7038,11,7,0.49,0,1,1,24,576,0
5.7301,9,11,1.21,0,1,0,26,676,0
6.4378,8,15,2.25,0,1,0,29,841,0
5.8579,13,5,0.25,0,1,1,24,576,0
6.5117,16,8,0.64,0,1,0,30,900,0
6.3244,13,9,0.81,0,1,0,28,784,0
5.8608,12,10,1.0,1,1,0,28,784,0
6.5834,12,10,1.0,1,0,1,28,784,0
6.3439,15,6,0.36,1,1,0,27,729,0
5.4806,11,8,0.64,1,1,1,25,625,0
6.1092,8,18,3.24,0,1,0,32,1024,0
5.823,11,16,2.56,1,1,0,33,1089,0
5.663,10,13,1.69,1,1,0,29,841,0
6.0234,17,1,0.01,0,1,0,24,576,1
6.7429,12,11,1.21,0,1,0,29,841,1
6.7731,16,10,1.0,0,1,0,32,1024,1
5.687,11,12,1.44,1,1,0,29,841,1
5.7038,8,12,1.44,1,1,0,26,676,1
5.6664,16,4,0.16,1,1,1,26,676,1
5.6971,9,14,1.96,1,1,0,29,841,1
5.8889,5,21,4.41,1,1,0,32,1024,1
7.0003,12,12,1.44,1,0,1,30,900,1
6.142,16,11,1.21,1,0,1,33,1089,1
5.5797,14,7,0.49,1,1,0,27,729,1
6.7322,16,8,0.64,0,1,1,30,900,1
6.3578,16,9,0.81,0,1,0,31,961,1
5.4161,10,11,1.21,1,1,0,27,729,1
5.4596,12,7,0.49,1,1,0,25,625,1
5.5215,12,8,0.64,1,1,1,26,676,1
5.2781,12,10,1.0,0,1,0,28,784,1
6.1633,12,14,1.96,1,1,0,32,1024,1
6.2146,11,9,0.81,0,1,0,26,676,1
5.8111,8,15,2.25,1,1,0,29,841,1
6.1181,10,11,1.21,1,1,0,27,729,1
6.8512,16,3,0.09,0,1,1,25,625,1
5.6733,13,5,0.25,0,1,0,24,576,1
6.2538,16,5,0.25,0,1,0,27,729,1
6.1612,15,7,0.49,0,1,0,28,784,1
5.6904,8,18,3.24,0,1,0,32,1024,1
6.0403,12,15,2.25,0,1,1,33,1089,1
6.2519,12,8,0.64,0,1,0,26,676,1
5.7557,12,14,1.96,0,1,0,32,1024,1
5.9269,12,10,1.0,0,1,0,28,784,1
6.3099,13,6,0.36,1,1,0,25,625,1
6.8501,8,19,3.61,0,1,0,33,1089,1
6.1633,16,5,0.25,0,1,1,27,729,1
5.9738,16,5,0.25,0,1,1,27,729,1
6.6201,11,7,0.49,0,1,1,24,576,1
6.1985,13,9,0.81,0,1,1,28,784,1
6.2146,12,10,1.0,1,1,1,28,784,1
5.591,11,7,0.49,1,1,1,24,576,1
6.1633,12,15,2.25,1,1,1,33,1089,1
5.8999,12,13,1.69,1,1,1,31,961,1
5.6384,11,9,0.81,1,1,1,26,676,1
5.5215,14,4,0.16,1,1,1,24,576,1
5.5722,12,15,2.25,1,1,1,33,1089,1
6.9197,18,5,0.25,0,0,1,29,841,1
6.725,17,5,0.25,0,1,1,28,784,1
5.7462,16,2,0.04,0,0,1,24,576,1
6.869,14,12,1.44,0,1,1,32,1024,1
5.8464,9,14,1.96,1,1,1,29,841,1
5.7038,11,8,0.64,1,1,1,25,625,1
5.9269,11,15,2.25,1,1,1,32,1024,1
6.2146,14,4,0.16,0,1,1,24,576,1
5.8464,12,7,0.49,0,1,1,25,625,1
5.7652,9,19,3.61,1,1,1,34,1156,1
5.9915,11,9,0.81,1,1,1,26,676,1
6.3063,13,8,0.64,1,1,1,27,729,1
5.4381,7,12,1.44,1,1,1,25,625,1
6.0355,12,8,0.64,0,1,0,26,676,1
6.2672,13,10,1.0,0,1,1,29,841,1
6.7627,10,17,2.89,0,1,1,33,1089,1
6.2519,13,15,2.25,0,1,1,34,1156,1
5.8141,11,12,1.44,0,1,1,29,841,1
6.7627,13,14,1.96,0,1,1,33,1089,1
6.2538,8,13,1.69,0,1,0,27,729,1
6.7511,17,4,0.16,0,1,1,27,729,1
5.7557,12,6,0.36,0,1,0,24,576,1
6.7226,18,9,0.81,0,1,1,33,1089,1
6.7742,16,9,0.81,0,1,1,31,961,1
7.2255,14,13,1.69,0,1,1,33,1089,1
6.1115,16,12,1.44,0,1,1,34,1156,1
6.528,18,10,1.0,0,1,0,34,1156,1
6.0753,13,9,0.81,0,1,1,28,784,1
6.8167,13,13,1.69,0,1,1,32,1024,1
6.7511,13,14,1.96,0,1,0,33,1089,1
6.3969,10,18,3.24,0,1,1,34,1156,1
5.5452,12,10,1.0,1,1,1,28,784,1
5.9269,12,11,1.21,1,1,1,29,841,1
6.089,16,5,0.25,1,1,1,27,729,1
6.0039,13,6,0.36,1,1,1,25,625,1
6.0162,12,14,1.96,1,1,1,32,1024,1
5.7038,15,6,0.36,0,1,1,27,729,1
6.541,16,4,0.16,0,1,1,26,676,1
6.9197,18,6,0.36,0,0,1,30,900,1
6.1137,15,5,0.25,1,1,1,26,676,0
5.961,12,10,1.0,0,1,1,28,784,0
6.1985,18,3,0.09,0,1,0,27,729,0
5.7462,5,20,4.0,0,1,0,31,961,0
6.3578,14,6,0.36,0,1,1,26,676,1
5.9269,12,6,0.36,0,1,1,24,576,1
6.4846,12,15,2.25,0,0,1,33,1089,1
6.5639,16,4,0.16,0,1,1,26,676,1
6.2364,14,6,0.36,1,1,1,26,676,1
6.4378,12,16,2.56,0,1,1,34,1156,1
6.1312,14,5,0.25,0,1,1,25,625,1
6.4378,14,13,1.69,0,1,1,33,1089,1
6.3544,12,10,1.0,1,1,1,28,784,1
6.2146,12,7,0.49,1,1,1,25,625,1
6.0259,13,8,0.64,1,0,1,27,729,1
6.1549,13,7,0.49,1,0,1,26,676,1
6.2538,12,11,1.21,1,1,1,29,841,1
6.6201,13,8,0.64,1,0,1,27,729,1
6.1944,12,7,0.49,1,1,1,25,625,1
6.0521,18,7,0.49,1,0,1,31,961,1
6.2823,12,14,1.96,1,1,1,32,1024,1
6.6134,13,7,0.49,0,1,1,26,676,0
5.9915,12,6,0.36,0,1,1,24,576,0
5.7683,12,10,1.0,0,1,1,28,784,0
6.4069,17,6,0.36,0,1,1,29,841,0
6.3333,11,7,0.49,0,1,1,24,576,0
5.7838,12,9,0.81,1,1,1,27,729,0
6.7105,13,10,1.0,0,1,1,29,841,0
6.697,12,14,1.96,0,1,1,32,1024,0
5.9243,12,8,0.64,0,1,1,26,676,0
5.7038,12,14,1.96,0,1,1,32,1024,0
6.4281,12,11,1.21,0,1,1,29,841,1
6.463,18,8,0.64,0,1,0,32,1024,1
6.3716,12,13,1.69,0,1,1,31,961,1
6.375,12,12,1.44,0,1,1,30,900,1
6.2785,12,6,0.36,1,1,1,24,576,1
5.7838,12,12,1.44,1,1,1,30,900,1
6.4846,13,7,0.49,1,1,1,26,676,1
6.4249,13,6,0.36,1,1,1,25,625,1
6.4003,12,6,0.36,1,1,1,24,576,1
6.3099,16,4,0.16,1,1,1,26,676,1
6.5309,16,3,0.09,1,1,1,25,625,1
6.4378,10,14,1.96,1,1,1,30,900,1
6.0868,11,14,1.96,1,1,1,31,961,1
5.0304,6,21,4.41,1,1,1,33,1089,1
6.3886,10,11,1.21,1,1,1,27,729,1
6.1356,11,10,1.0,1,1,1,27,729,1
5.7038,11,9,0.81,1,1,1,26,676,1
6.2146,10,15,2.25,1,1,1,31,961,1
6.0014,10,13,1.69,1,1,1,29,841,1
5.6168,10,16,2.56,1,1,1,32,1024,1
5.9915,8,18,3.24,1,1,0,32,1024,1
6.3969,18,4,0.16,0,1,0,28,784,1
6.3578,13,8,0.64,0,1,0,27,729,1
5.9269,12,9,0.81,0,1,0,27,729,1
5.717,12,8,0.64,0,1,0,26,676,1
5.6419,12,10,1.0,1,1,0,28,784,1
5.6168,14,8,0.64,1,1,0,28,784,1
6.4536,12,7,0.49,0,1,0,25,625,1
6.5667,18,1,0.01,1,0,1,25,625,1
6.8659,13,9,0.81,1,0,1,28,784,1
6.463,16,7,0.49,1,1,0,29,841,1
6.0958,13,5,0.25,0,1,0,24,576,1
5.4596,9,19,3.61,1,1,1,34,1156,1
6.1633,15,4,0.16,1,1,1,25,625,1
5.5294,12,8,0.64,1,1,0,26,676,1
6.4536,14,7,0.49,0,1,1,27,729,1
5.9661,13,7,0.49,1,1,0,26,676,1
6.0234,9,18,3.24,1,1,0,33,1089,1
5.9915,11,12,1.44,1,0,1,29,841,1
5.663,8,11,1.21,1,1,0,25,625,1
5.8861,12,7,0.49,1,1,1,25,625,1
6.5117,12,14,1.96,0,1,0,32,1024,1
5.9738,10,18,3.24,1,1,1,34,1156,0
6.3578,16,4,0.16,1,1,1,26,676,0
5.2364,11,9,0.81,1,1,1,26,676,0
5.6525,5,16,2.56,1,1,1,27,729,0
5.9269,9,19,3.61,1,1,1,34,1156,0
6.6464,17,7,0.49,0,1,1,30,900,0
6.3244,17,3,0.09,0,0,1,26,676,0
7.4748,18,4,0.16,0,0,1,28,784,0
6.5439,12,16,2.56,0,1,1,34,1156,0
6.1924,10,8,0.64,0,0,0,24,576,0
6.2324,12,6,0.36,0,1,1,24,576,0
6.7069,12,15,2.25,0,1,0,33,1089,0
5.6168,7,17,2.89,0,1,0,30,900,0
6.3969,12,12,1.44,0,1,0,30,900,0
6.3578,13,6,0.36,0,1,1,25,625,1
5.4381,14,4,0.16,0,1,1,24,576,1
6.2285,11,9,0.81,0,0,1,26,676,1
6.4069,12,8,0.64,0,1,1,26,676,1
6.7007,12,6,0.36,0,1,1,24,576,1
5.6525,10,9,0.81,0,1,1,25,625,1
6.9735,16,9,0.81,0,1,1,31,961,1
7.3994,14,12,1.44,0,1,1,32,1024,1
6.7569,16,8,0.64,0,1,0,30,900,1
6.628,14,6,0.36,0,1,1,26,676,1
6.6201,15,4,0.16,0,1,1,25,625,1
6.0822,12,14,1.96,0,1,1,32,1024,1
7.0085,12,15,2.25,0,1,1,33,1089,1
5.6733,17,7,0.49,1,1,1,30,900,1
5.8051,12,8,0.64,1,0,1,26,676,1
6.0331,13,7,0.49,0,1,0,26,676,1
6.4378,13,11,1.21,0,1,1,30,900,1
6.1356,12,9,0.81,0,1,0,27,729,1
5.5215,8,20,4.0,0,1,0,34,1156,1
6.2538,18,6,0.36,0,0,0,30,900,1
5.0106,14,8,0.64,0,1,1,28,784,1
5.9915,14,5,0.25,0,0,1,25,625,1
5.9532,18,5,0.25,0,0,0,29,841,1
6.3578,15,13,1.69,0,0,1,34,1156,1
6.2879,18,10,1.0,0,0,1,34,1156,1
6.6859,17,5,0.25,0,0,1,28,784,1
6.2146,17,1,0.01,0,0,1,24,576,1
6.7957,13,10,1.0,0,0,1,29,841,1
6.4378,14,7,0.49,0,0,1,27,729,1
5.7777,14,8,0.64,0,0,0,28,784,1
6.3578,12,14,1.96,0,0,1,32,1024,1
6.0568,12,7,0.49,0,0,1,25,625,1
5.4848,10,15,2.25,0,0,1,31,961,1
6.6307,17,5,0.25,0,0,1,28,784,1
7.5903,16,10,1.0,0,0,1,32,1024,1
6.5439,12,14,1.96,0,0,1,32,1024,1
6.1964,16,4,0.16,0,0,1,26,676,1
6.3368,16,2,0.04,0,0,1,24,576,1
5.8289,10,14,1.96,0,0,1,30,900,1
5.6971,13,8,0.64,0,0,1,27,729,1
5.7301,13,6,0.36,0,0,1,25,625,1
7.0003,13,5,0.25,0,0,1,24,576,1
6.0234,11,7,0.49,0,0,1,24,576,1
6.4069,12,15,2.25,0,0,1,33,1089,1
6.2146,12,7,0.49,0,0,1,25,625,1
6.3784,15,4,0.16,0,0,1,25,625,1
6.4378,13,9,0.81,0,0,1,28,784,1
5.9661,10,9,0.81,0,0,1,25,625,1
6.0936,14,11,1.21,0,0,1,31,961,1
6.561,13,7,0.49,0,0,1,26,676,1
6.6567,16,5,0.25,0,0,1,27,729,1
6.2344,12,10,1.0,1,0,1,28,784,1
6.0913,17,2,0.04,0,0,1,25,625,1
5.9915,13,7,0.49,0,0,1,26,676,1
7.1507,18,4,0.16,0,0,1,28,784,1
6.0039,12,8,0.64,1,0,1,26,676,1
6.5117,12,10,1.0,1,0,1,28,784,1
5.6348,10,11,1.21,1,0,1,27,729,1
5.8579,10,8,0.64,1,0,1,24,576,1
7.6024,18,6,0.36,0,0,1,30,900,1
6.6451,16,4,0.16,0,0,1,26,676,1
6.7639,16,7,0.49,0,0,1,29,841,1
6.7799,15,11,1.21,0,0,1,32,1024,1
6.3099,12,8,0.64,0,0,1,26,676,1
6.4135,14,8,0.64,0,0,1,28,784,1
6.3578,13,6,0.36,0,0,1,25,625,1
4.9972,12,7,0.49,1,0,1,25,625,1
6.7142,16,7,0.49,0,0,1,29,841,1
6.5511,14,6,0.36,0,0,1,26,676,1
6.6201,18,3,0.09,0,0,1,27,729,1
6.5511,17,11,1.21,0,0,0,34,1156,1
6.5396,18,8,0.64,0,0,1,32,1024,1
5.7301,11,10,1.0,1,0,1,27,729,1
6.7627,17,8,0.64,0,0,0,31,961,1
6.541,14,4,0.16,1,0,1,24,576,1
6.6846,11,7,0.49,1,0,1,24,576,1
6.5117,14,12,1.44,1,0,1,32,1024,1
6.2442,14,5,0.25,0,1,1,25,625,1
6.5681,16,9,0.81,0,0,1,31,961,1
6.7393,13,6,0.36,0,0,1,25,625,1
6.7856,14,5,0.25,0,0,1,25,625,1
6.541,14,7,0.49,0,0,1,27,729,1
6.7464,12,16,2.56,0,0,1,34,1156,1
6.6039,12,11,1.21,0,0,1,29,841,1
6.1759,14,5,0.25,0,0,1,25,625,1
6.6783,16,8,0.64,0,0,1,30,900,1
6.3613,13,13,1.69,0,0,0,32,1024,1
6.7673,12,16,2.56,0,0,1,34,1156,1
6.3578,16,5,0.25,0,0,1,27,729,1
7.2335,17,10,1.0,0,0,1,33,1089,1
7.3796,14,11,1.21,0,0,1,31,961,1
6.5147,12,12,1.44,1,0,1,30,900,1
6.1356,18,8,0.64,0,0,1,32,1024,1
6.4968,12,11,1.21,0,0,1,29,841,1
6.7393,12,6,0.36,0,0,1,24,576,1
6.4877,12,15,2.25,0,0,0,33,1089,1
7.0901,15,6,0.36,0,0,1,27,729,1
6.6464,13,14,1.96,0,0,1,33,1089,1
5.5215,12,9,0.81,1,0,1,27,729,1
5.8377,12,6,0.36,0,0,1,24,576,1
7.6568,12,16,2.56,0,0,1,34,1156,1
6.9363,18,3,0.09,0,0,1,27,729,1
6.5695,12,7,0.49,0,0,1,25,625,1
6.3886,10,12,1.44,0,0,1,28,784,1
6.725,15,11,1.21,0,1,1,32,1024,1
5.9915,15,7,0.49,0,0,1,28,784,1
6.5806,14,11,1.21,1,0,1,31,961,1
5.118,12,13,1.69,1,0,1,31,961,1
6.1463,14,7,0.49,0,0,1,27,729,1
6.4661,18,3,0.09,0,0,1,27,729,1
6.3969,13,15,2.25,0,0,1,34,1156,1
5.9915,12,6,0.36,0,0,1,24,576,1
6.9078,13,5,0.25,0,0,1,24,576,1
6.5013,14,8,0.64,0,0,1,28,784,1
6.3154,16,2,0.04,0,0,1,24,576,1
6.6657,14,8,0.64,0,0,1,28,784,1
6.5028,15,7,0.49,0,0,1,28,784,1
5.7038,10,9,0.81,0,0,1,25,625,1
6.5468,16,8,0.64,0,0,1,30,900,1
6.0822,14,13,1.69,0,0,0,33,1089,1
6.5294,13,6,0.36,0,0,1,25,625,1
6.0259,14,6,0.36,0,0,1,26,676,1
6.6214,12,7,0.49,0,0,1,25,625,1
5.4424,13,7,0.49,0,0,1,26,676,1
6.2246,16,7,0.49,0,0,1,29,841,1
6.3969,16,8,0.64,0,0,0,30,900,1
7.177,18,9,0.81,0,0,1,33,1089,1
6.9641,18,8,0.64,0,0,1,32,1024,1
6.4409,15,11,1.21,0,0,1,32,1024,1
6.9565,16,11,1.21,0,0,1,33,1089,1
6.8906,18,8,0.64,0,0,0,32,1024,1
7.1562,18,10,1.0,0,0,1,34,1156,1
6.7069,12,8,0.64,0,0,1,26,676,1
6.2146,17,1,0.01,0,0,1,24,576,1
6.5793,12,14,1.96,0,0,1,32,1024,1
6.2879,12,11,1.21,0,0,1,29,841,1
6.8437,17,11,1.21,0,0,0,34,1156,1
5.7038,11,8,0.64,0,0,1,25,625,1
6.6606,11,15,2.25,0,0,0,32,1024,1
6.477,8,20,4.0,0,0,0,34,1156,1
6.9037,18,5,0.25,0,0,1,29,841,1
6.3665,17,5,0.25,0,0,1,28,784,1
5.4424,16,4,0.16,0,0,1,26,676,1
6.2897,16,3,0.09,0,0,0,25,625,1
6.4425,15,13,1.69,1,0,1,34,1156,1
